,Price,Title,News,品牌,商品名称,商品编号,商品毛重,商品产地,NVMe协议,NVMe读速,容量,接口,包装清单,系列,型号,顺序写入,缓存,顺序读速,工作温度,TBW,产品尺寸,保存温度,好评度,评价特性,闪存类型,货号,店铺,特征特质,传输速度,外壳材质,颜色,连续写速,连续读速,指示灯,系统,优选服务,转速,硬盘尺寸,硬盘类型,特性,最大写入速度,钥匙孔,最大读取速度,产品净重（g）
1025,999.00,大华（Dahua）2000GB 国产SSD固态硬盘 SATA3.0接口 C800A系列 长江存储颗粒 笔记本台式机固态硬盘,国潮精品，好货低价，安全可靠，SATA接口，广泛兼容，高速读写，质保3年，值得信赖, dahua,dahuaDH-SSD-C800AS2000G,100032843819,60.00g,中国大陆,,,2TB及以上,SATA接口,固态硬盘*1、操作手册*1、M3螺丝*4,DH-SSD-C800AS2000G,DH-SSD-C800AS2000G,460MB/s,无缓存,550MB/s,0-70℃,800TBW,长100.2mm；宽69.9mm；高7mm,（-40℃）+85℃,98%,此商品暂时还没有买家印象哦~,其他,,,,,,,,,,,,,,,,,,,
1026,179.00,铨兴（QUANXING） SSD固态硬盘 2.5英寸SATA3.0接口 S101系列笔记本台式机升级 256G 蓝色 读550MB/S 写450MB/S,【高速读取】读速最高可达550MB/s； 【三年换新】以换代修，售后更放心； 【京仓发货】优选距离您最近的京仓发货，时效有保障。, 铨兴（QUANXING）,铨兴（QUANXING）QXS001TST3S101BU,10021649826040,100.00g,中国大陆,,,240-256GB,SATA接口,固态硬盘*1,S101,S101,550MB/s,无缓存,450MB/s,0~70℃,120TBW,长100mm；宽70mm；高7mm,-40~85℃,99%,运行稳定 运行超快 读写迅速 做工一流 质量上乘 运行快速 简单方便 低调奢华 精致美观 方便快捷 速度超棒,TLC,, 铨兴官方旗舰店,,,,,,,,,,,,,,,,,
1027,879.00,金泰克（Tigo）2TB SSD固态硬盘 SATA接口 S320系列（三年质保）,【读速550MB/s】【严选颗粒】【3年质保，以换代修】, 金泰克（Tigo）,金泰克S320 2TB,100032035322,80.00g,中国,,2000MB/s以下,2TB及以上,SATA接口,2TB SSD固态硬盘 × 1,S320系列,S320 2TB,510MB/s,无缓存,550MB/s,0℃ ~ 70℃,600TBW,长100mm；宽69.9mm；高7mm,-40℃ ~ 85℃,99%,此商品暂时还没有买家印象哦~,TLC,,,,,,,,,,,,,,,,,,,
1028,379.00,联想（Lenovo) 512GB 移动固态硬盘(PSSD)Type-c USB3.1接口 ZX2系列 黑色,"【品牌闪购日,限时闪购价379】超极速传输,时尚又轻薄,办公必备,商务优选点击购买查看>", 联想（Lenovo）,联想ZX2,100018543298,120.00g,中国大陆,,,480-512GB,USB3.1,移动硬盘*1 连接数据线*1,逐星系列,ZX2,,,,,,长80mm；宽40mm；高8mm,,96%,小巧玲珑 读取快捷 方便快捷 十分大气 做工一流 传输快捷 质量上乘 流畅度佳 简单方便 稳定性佳 运行快速,,,,防水防尘,500MB/s以下,金属,黑色,500MB/s,550MB/s,无指示灯,Windows XP；Windows 7；Windows 8；Windows 10；MacOS,三年质保,,,,,,,,
1029,279.00,七彩虹（Colorful） m.2固态硬盘ssd M.2 nvme 台式笔记本通用固态硬盘 战戟 CN600 512G【国产颗粒】 NVME协议,500G默认升级512G发货。, 七彩虹（Colorful）,七彩虹（Colorful） m.2固态硬盘ssd M.2 nvme 台式笔记本通用固态硬盘 战戟 CN600 512G【国产颗粒】 NVME协议,10043082645471,50.00g,,,3000-4500MB/s,480-512GB,M.2接口(NVMe协议),固态硬盘*1,七彩虹战戟,CN600,2600MB/s,无缓存,3300MB/s,50,300TBW,长80mm；宽22mm；高2mm,30,99%,稳定性佳 简单方便 读写迅速 小巧玲珑 运行超快 功能强大 游戏性能强 十分稳固 尺寸合适 做工一流,TLC,, 瑞达中腾官方旗舰店,,,,,,,,,,,,,,,,,
1030,60.00,金储星 SSD固态硬盘SATA3.0接口笔记本台式机电脑加装通用固态硬盘高速读写老电脑升级核心组件 官方标配+代预装win7系统 120GB,SATA3.0接口ssd固态硬盘，台式机笔记本通用！超值性价比！性能稳定、三年质保、只换不修、品质保证！电脑开机更快、畅玩大型游戏设计软件【粉丝价内存条更优惠】查看>, 金储星（Kingchuxing）,金储星（Kingchuxing）K525,50692784709,100.00g,中国大陆,,,120-128GB,,暂无,,,,,,0-70°C,,,-20 - 75°C,97%,简单方便 流畅度佳,TLC,SATA固态硬盘, 金储星硬盘旗舰店,,,,,,,,,,,,,,,,,
1031,99.00,储尊（CZ）128GB SSD固态硬盘 M.2接口(SATA总线) CS201电脑升级2280,【新品限量抢购】精选原厂颗粒，稳定足容，升级优选！, 储尊,储尊CS201,100022451586,25.00g,中国大陆,,,120-128GB,M.2接口（SATA总线）,SSD固态硬盘*1,M.2 2280,CS201,400MB/s,无缓存,550MB/s,0～70℃,60TBW,长80mm；宽22mm；高2.4mm,-40～85℃,98%,传输快捷 运行超快 兼容性佳 小巧易携 做工一流 简单方便,QLC,,,,,,,,,,,,,,,,,,,
1032,249.00,七彩虹（Colorful） 镭风系列 M.2 NVMe PCIe3.0固态硬盘 台式笔记本固态硬盘 镭风系列 CF600 500G,【99秒杀节】新品CF600全新上市，高速nvme接口，稳定快速，晒单返10元红包详询客服~查看>, 七彩虹（Colorful）,七彩虹（Colorful）CF600,10059885332663,100.00g,中国大陆,PCIe 3.0,,,M.2接口(NVMe协议),暂无,镭风CF600系列,CF600,,无缓存,,0~70°C,160TBW,长80mm；宽22mm；高3.15mm,-10~70°C,50%,此商品暂时还没有买家印象哦~,,, 七彩虹旗舰店,,,,,,,,,,,,,,,,,
1033,499.00,威刚XPG 翼龙 S11lite PCIe3.0读速2000MB/s 1TB NVMe SSD固态硬盘,, 威刚（ADATA）,威刚S11 Lite 1TB M.2 NVMe SSD,100007325833,40.00g,中国大陆/中国台湾,,2000-3000MB/s,960GB-1TB,M.2接口(NVMe协议),S11 Lite 1TB M.2 SSD × 1,XPG,S11 Lite 1TB,1600MB/s,无缓存,2000MB/s,0°C ~ 70°C,600TBW,长80mm；宽22mm；高3.7mm,- 40°C ~ 85°C,98%,传输快捷 质量上乘,TLC,,,,,,,,,,,,,,,,,,,
1034,459.90,西部数据（WD） Green SN350 SSD固态硬盘 M.2接口（NVMe协议） 四通道PCIe SSD固态硬盘（+螺丝钉 套装版） 960GB,性能出众，容量充沛，规格小巧，不同凡响【256位AES硬件加密，办公必备】查看>, 西部数据（WD）,西部数据（WD）WD Green SN350 四通道PCIe 3.0,10049060277442,50.00g,,PCIe 3.0,,960GB-1TB,M.2接口(NVMe协议),固态硬盘x1,Green SSD固态硬盘,WDS960G2G0C,,无缓存,,0ºC to 70ºC,80TBW,长80mm；宽22mm；高2.38mm,-40ºC to 85ºC,98%,稳定性佳 读取快捷 十分流畅 质量上乘 完美兼容 小巧易携 十分结实 扎实牢固 传输快捷 简单方便,,,,,,,,,,,,,,,,,,,,
1035,469.00,cool-fish 512G移动硬盘固态1t高速Type-C手机硬盘256g外接存储2T大容量ssd 【标配1TB】银色,"此商品将于2022-09-24,00点结束闪购特卖，存储装备特惠抢购查看>", cool-fish,cool-fishM1,28000264395,50.00g,中国大陆,,,960GB-1TB,Type-C,【Type-C to A数据线*1，Type-C转接头*1+保护套*1】,移动固态硬盘,M1,,,,,,长105mm；宽32mm；高10mm,,98%,小巧玲珑 读写迅速 方便快捷 做工一流 质量上乘 手感一流 简约时尚 简单方便 倍感舒适 稳定性佳 传输稳定,,, 嘉卓存储专营店,,500-1000MB/s,金属,银色,,,有指示灯,Windows 7；Windows 8；Windows 10；MacOS,三年质保,,,,,,,,
1036,2049.00,美商海盗船(USCORSAIR) 2TB SSD固态硬盘 M.2接口 PCI-E 4.0(NVMe协议) MP600 PRO XT 旗舰电竞型,"此商品将于2022-09-24,00点结束闪购特卖，品牌联合活动查看>", 美商海盗船（USCORSAIR）,美商海盗船MP600 PRO XT 2TB,100034871918,110.00g,中国大陆/中国台湾,PCIe 4.0,4500MB/s及以上,2TB及以上,M.2接口(NVMe协议),2TB SSD固态硬盘×1,MP600 PRO XT,CSSD-F2000GBMP600PXT,6800MB/s,2GB,7100MB/s,0°C to +70°C,1400TBW,长80mm；宽22mm；高19mm,-40°C to +85°C,97%,此商品暂时还没有买家印象哦~,TLC,,,,,,,,,,,,,,,,,,,
1037,275.00,台电(TECLAST) 480GB SSD固态硬盘SATA3.0接口 极光系列 电脑升级高速读写版,【专业存储23年】电脑升级的核心配件，精选品质，低价好货 【戳进来，重磅推荐款】查看>, 台电（TECLAST）,台电极光系列,7448857,80.00g,中国大陆,,2000MB/s以下,480-512GB,SATA接口,SSDx1、说明书x1,极光系列,SD480GBA800,450MB/s,无缓存,520MB/s,0°C to 70°C,200TBW,长100mm；宽70mm；高7mm,-40°C ~ 85°C,98%,运行超快 精致美观 方便快捷,其他,,,,,,,,,,,,,,,,,,,
1038,799.00,三星（SAMSUNG） 870EVO SSD固态硬盘 （SATA3.0接口 台式机/笔记本固态硬盘） 870 EVO 1TB(MZ-77E1T0B),【分享有礼丨晒单抽100元E卡】强悍速度，高效散热，全功率模式，开启稳定存储新时代！【三星T7】移动固态硬盘，下单送包，晒单再返20元E卡~查看>, 三星（SAMSUNG）,三星（SAMSUNG） 870EVO SSD固态硬盘 （SATA3.0接口 台式机/笔记本固态硬盘） 870 EVO 1TB(MZ-77E1T0B),10026360889135,85.00g,,,,960GB-1TB,SATA接口,硬盘 × 1 说明书 × 1，包装彩盒*1,,,,,,0 - 70 ℃,,,-45°C to 85°C,98%,做工一流 节能降耗 传输快捷 读取快捷 小巧玲珑 质量上乘 兼容性佳 安装便利,TLC,, 三星超畅行专卖店,,,,,,,,,,,,,,,,,
1039,659.00,西部数据（WD） SN350/SN570/SN770 M.2接口 NVMe笔记本台式机SSD固态硬盘 蓝盘SN570 1T,【下单有礼，6期免息】全国联保，只换不修。笔记本台式机旧电脑升级之选，下单即送散热套装、安装工具，, 西部数据（WD）,西部数据（WD） SN350/SN570/SN770 M.2接口 NVMe笔记本台式机SSD固态硬盘 蓝盘SN570 1T,69060467835,1.0kg,,,2000-3000MB/s,960GB-1TB,M.2接口(NVMe协议),暂无,Blue SSD固态硬盘,SN550 1T,1950MB/s,,2400MB/s,0°C 至 70°C,,,-55°C 至 85°C,98%,传输快捷 运行稳定 十分流畅 运行快速 流畅度佳 色彩出众 做工一流 简单方便 传输稳定 简洁大方 加载很快,,, 武极电脑DIY旗舰店,,,,,,,,,,,,,,,,,
1040,1999.00,美商海盗船(USCORSAIR) 2TB SSD固态硬盘 M.2接口 PCI-E 4.0(NVMe协议) MP600 PRO LPX 高速电竞型,"此商品将于2022-09-24,00点结束闪购特卖，品牌联合活动查看>", 美商海盗船（USCORSAIR）,美商海盗船MP600 PRO LPX 2TB,100034871960,80.00g,中国大陆/中国台湾,PCIe 4.0,4500MB/s及以上,2TB及以上,M.2接口(NVMe协议),2TB SSD固态硬盘×1,MP600 PRO LPX,CSSD-F2000GBMP600PLP,6800MB/s,2GB,7100MB/s,0°C to +70°C,1400TBW,长80mm；宽23mm；高11mm,-40°C to +85°C,97%,此商品暂时还没有买家印象哦~,TLC,,,,,,,,,,,,,,,,,,,
1041,9.90,梵想（FANXIANG） SSD固态硬盘 笔记本台式机硬盘 SATA3.0接口 高兼容FP325系列 2.5寸装机配件,读速高达550MB/S，秒速开机，电脑重焕新生，核心升级装备, 梵想（FANXIANG）,梵想（FANXIANG）FP325T/FP325Q,10057770112783,50.00g,中国大陆,,2000MB/s以下,其他,SATA接口,SSD固态硬盘*1,固态硬盘配件,FX100,0MB/s,无缓存,0MB/s,0°-70°,0TBW,长130mm；宽100mm；高13.3mm,-25°-85°,99%,传输快捷 兼容性佳 使用顺手 反应灵敏 高端大气 做工一流 流畅度佳 运行超快,其他,, 梵想旗舰店,,,,,,,,,,,,,,,,,
1042,779.00,西部数据（WD） SSD固态硬盘 M.2接口(NVMe协议)台式机笔记本高速游戏硬盘 SN750SE 1T黑盘免费升级SN770,【联系客服下单有礼】【全国七仓配送*大部分地区*当日达/次日达】西数M2系列笔记本台式机升级旧电脑，新装DIY普及M2高速固态硬盘，全国联保只换不修, 西部数据（WD）,西部数据（WD） SSD固态硬盘 M.2接口(NVMe协议)台式机笔记本高速游戏硬盘 SN750SE 1T黑盘免费升级SN770,10036871184286,100.00g,,,3000-4500MB/s,960GB-1TB,M.2接口(NVMe协议),暂无,黑盘,SN750 SE 黑盘,2830MB/s,,3600MB/s,0°C 至 70°C,,,-55°C 至 85°C,97%,传输快捷 十分流畅 美观大方,其他,, 胖虫官方旗舰店,,,,,,,,,,,,,,,,,
1043,739.00,西部数据（WD） SN770 SSD固态硬盘 M.2 （NVMe协议）pcie4.0 兼容PS5 1TB 标配,高速，主流3A推荐1T容量，兼容PS5等游戏机，PCIe4.0兼容3.0，600TBW稳固耐用，HBM缓存技术，读速高达5150MB/s首页入会享优惠查看>, 西部数据（WD）,西部数据（WD）SN770系列,10046915062025,41.00g,,PCIe 4.0,3000-4500MB/s,960GB-1TB,M.2接口(NVMe协议),硬盘*1,SN770,WDS100T3X0E,4900MB/s,无缓存,5150MB/s,0ºC to 85ºC,600TBW,长80mm；宽22mm；高2.38mm,-40ºC至 85ºC,100%,精致漂亮 做工一流,TLC,SN770系列, 西部数据茗玥专卖店,,,,,,,,,,,,,,,,,
1044,189.00,影驰（Galaxy）250GB SSD固态硬盘 M.2接口(NVMe协议) 四通道 PCle高速 黑将Pro系列,【新型主控】连续读写2000/1000MB/s(CDM)；疾速读写；，魔盘优化；存储安全！, 影驰,影驰影驰（Galaxy）250GB SSD固态硬盘 M.2接口(NVMe协议) 四通道 PCle高速 黑将Pro系列,100021666128,40.00g,中国大陆,,2000-3000MB/s,240-256GB,M.2接口(NVMe协议),产品*1，保修卡*1，合格证*1,黑将Pro系列,黑将Pro 250G,1000MB/s,无缓存,2000MB/s,0-70℃,200TBW,长80mm；宽22mm；高1.35mm,‘-40~85℃,98%,运行超快 质量上乘 精致美观 美观大方 读写迅速,TLC,,,,,,,,,,,,,,,,,,,
1045,2299.00,三星（SAMSUNG） 980 PRO SSD固态硬盘M.2接口NVMe台式机/笔记本固态硬盘m2 980PRO 2TB｜NVMe PCIe 4.0,【分享有礼丨晒单抽100元E卡】强悍速度，高效散热，全功率模式，开启稳定存储新时代！【三星T7】移动固态硬盘，下单送包，晒单再返20元E卡~查看>, 三星（SAMSUNG）,三星（SAMSUNG） 980 PRO SSD固态硬盘M.2接口NVMe台式机/笔记本固态硬盘m2 980PRO 2TB｜NVMe PCIe 4.0,10026545591804,80.00g,,,,2TB及以上,M.2接口(NVMe协议),硬盘 × 1 ，说明书 × 1，包装彩盒×1,980PRO,MZ-V8P2T0BW,,,,0 - 70 ℃,,,-40~85°C,98%,读写迅速 结实耐用 启动快速,TLC,, 三星超畅行专卖店,,,,,,,,,,,,,,,,,
1046,499.00,戴尔（DELL） SSD固态硬盘 M.2 2230 NVME PCIe3.0 原装笔记本电脑固态硬盘 512GB(戴尔原装拆机固态) 即插即用,原厂全新海力士(戴尔笔记本拆机)SSD固态硬盘，1年质保，也可随戴尔笔记本全国联保(以笔记本保修为准)。活动进行中。, 戴尔（DELL）,戴尔（DELL） SSD固态硬盘 M.2 2230 NVME PCIe3.0 原装笔记本电脑固态硬盘 512GB(戴尔原装拆机固态) 即插即用,10043617224640,200.00g,,PCIe 3.0,,480-512GB,M.2接口(NVMe协议),SSD固态硬盘*1,,戴尔原装笔记本拆机SSD固态硬盘,,无缓存,,-25 - 70 °C,,,-30 °C~85 °C,100%,此商品暂时还没有买家印象哦~,,, 格雷数码专营店,,,,,,,,,,,,,,,,,
1047,449.00,三星 970 EVO Plus SSD固态硬盘 M.2接口(NVMe协议)笔记本m2固态硬盘 970EVO Plus 500G,【分享有礼丨晒单抽100元E卡】强悍速度，高效散热，全功率模式，开启稳定存储新时代！【三星T7】移动固态硬盘，下单送包，晒单再返20元E卡~查看>, 三星（SAMSUNG）,三星 970 EVO Plus SSD固态硬盘 M.2接口(NVMe协议)笔记本m2固态硬盘 970EVO Plus 500G,65710170645,25.00g,,,,480-512GB,M.2接口(NVMe协议),硬盘 × 1 ，说明书 × 1，包装彩盒×1,,MZ-V7S500B,,,,0 - 70 ℃ 运行温度,,,-40~85°C,98%,运行稳定 运行超快 小巧玲珑 质量上乘 稳定可靠 做工一流 传输快捷 简单方便 运行快速 读取快捷,TLC,, 三星超畅行专卖店,,,,,,,,,,,,,,,,,
1048,5799.00,西部数据（Western Digital）4T SSD固态硬盘 M.2接口（NVMe协议） WD_BLACK SN850X PCIe Gen4 高速 大容量,【电竞级新品】【SN850X，读速高达7300MB/s，容量1T】【BICS5技术】【下单送WD限定礼包+礼盒】等你来抢！查看>, 西部数据（WD）,西部数据WDS400T2X0E-00BCA0,100033242057,40.00g,中国大陆,PCIe 4.0,,2TB及以上,M.2接口(NVMe协议),硬盘*1,WD_BLACK系列,WDS400T2X0E-00BCA0,6600MB/s,2GB,7300MB/s,0ºC to 70ºC,2400TBW,长80mm；宽22mm；高2.38mm,-55ºC to 85ºC,98%,此商品暂时还没有买家印象哦~,TLC,,,,,,,,,,,,,,,,,,,
1049,1199.00,西部数据(WD) 1TB NVMe 移动固态硬盘WD_BLACK™ P40剑网3礼盒款高速传输2000MB/s 防摔 拓展便携存储游戏,【剑网3联名款新品上市！加购爆款瓜分十万京豆】USB3.2高达2000MB/s，RGB灯效，精巧便携，2米防摔【更有大容量2TB】, 西部数据（WD）,西部数据WDBAWY0010BBK,100032059537,1.08kg,泰国/马来西亚/中国,,,960GB-1TB,USB3.2,WD_BLACK™ P40 Game Drive SSD，USB Type-C™ 到 Type-C 线缆、USB Type-C™ 到 Type-A 转接头，《快速安装指南》，WD_BLACK™水壶*1、徽章*1，门派立牌*1,WD_BLACK P40,WDBAWY0010BBK,,,,,,长106.98mm；宽50.82mm；高13mm,,100%,十分酷炫 灯光炫酷 十分流畅 稳定性佳 游戏性能强 传输快捷,,WD_ BLACK P40,,,2000MB/s及以上,金属,黑色,2000MB/s,2000MB/s,有指示灯,Windows 7；Windows 8；Windows 10,只换不修,,,,,,,,
1050,5799.00,西部数据（Western Digital）4T SSD固态硬盘 M.2接口（NVMe协议） WD_BLACK SN850X PCIe Gen4 高速 礼盒版,【电竞级新品】【SN850X，读速高达7300MB/s，容量1T】【BICS5技术】【下单送WD限定礼包+礼盒】等你来抢！查看>, 西部数据（WD）,西部数据WDS400T2X0E-00BCA0,100033242033,0.92kg,中国大陆,PCIe 4.0,,2TB及以上,M.2接口(NVMe协议),1,WD_BLACK系列,WDS400T2X0E-00BCA0,6600MB/s,2GB,7300MB/s,0ºC to 70ºC,2400TBW,长80mm；宽22mm；高2.38mm,-55ºC to 85ºC,98%,此商品暂时还没有买家印象哦~,TLC,,,,,,,,,,,,,,,,,,,
1051,269.00,cool-fish 512G移动硬盘固态1t高速Type-C手机硬盘256g外接存储2T大容量ssd 【标配512G】黑色,"此商品将于2022-09-24,00点结束闪购特卖，存储装备特惠抢购查看>", cool-fish,cool-fishM1,60592047330,50.00g,中国大陆,,,480-512GB,Type-C,【Type-C to A数据线*1，Type-C转接头*1+保护套*1】,移动固态硬盘,M1,,,,,,长105mm；宽32mm；高9mm,,98%,小巧玲珑 方便快捷 读取快捷 运行稳定 反应灵敏 质量上乘 做工一流 倍感舒适 尺寸合适 顺畅运行 结实耐用,,, 嘉卓存储专营店,,500-1000MB/s,金属,黑色,,,有指示灯,Windows 7；Windows 8；Windows 10；MacOS,三年质保,,,,,,,,
1052,379.00,威刚（ADATA） m.2固态硬盘ssd PCIe4.0 S50 S70B固态硬盘支持PS5扩容 S50Llte 512G【PCIe 4.0】进阶款,, 威刚（ADATA）,威刚（ADATA）S50 lite,10036843678994,200.00g,,PCIe 4.0,3000-4500MB/s,480-512GB,M.2接口(NVMe协议),暂无,威刚,S50 LITE,2800MB/s,,3800MB/s,0°C~70°C,,,-40°C~85°C,100%,运行超快 流畅度佳 读写迅速,TLC,, 瑞达中腾官方旗舰店,,,,,,,,,,,,,,,,,
1053,299.00,联想 （Lenovo）异能者SSD固态硬盘 256GB M.2接口 （NVMe协议）,【三年质保】SSD固态硬盘丨高性价比丨多容量多接口可供选择|多系统适用匹配兼容|各类品牌笔记本台式机一体机电脑通用|, 联想（Lenovo）,联想E980 M.2 NVME SSD 256GB,100021539128,60.00g,中国大陆,,,240-256GB,M.2接口(NVMe协议),产品*1，说明书*1，螺丝*1,,,1250MB/s,无缓存,2000MB/s,0°C~65°C,,长80mm；宽22mm；高2.5mm,-45°C~85°C,99%,运行快速,,,,,,,,,,,,,,,,,,,,
1054,295.00,金士顿（Kingston） 固态 SSD台式机 笔记本 固态硬盘M.2接口（NVMe协议）固态硬盘 NV1-500G,金士顿新品NVMe力作，读速高达2100MB/S，NVMe中的翘楚，性能与价格并行！高端存储的荣耀之选！【性能NVMe精选】, 金士顿（Kingston）,金士顿（Kingston）SNVS,10029957475430,20.00g,中国大陆,PCIe 3.0,2000-3000MB/s,480-512GB,M.2接口(NVMe协议),暂无,NV1,NV1-500GB,1700MB/s,无缓存,2100MB/s,0°C~70°C,120TBW,长80mm；宽22mm；高2.1mm,-40°C~85°C,98%,读取快捷 简单方便 稳定性佳 运行速快,QLC,SNVS, 鸿飞联科数码专营店,,,,,,,,,,,,,,,,,
1055,869.00,三星 970 EVO Plus SSD固态硬盘 M.2接口(NVMe协议)笔记本m2固态硬盘 970EVO Plus 1TB,【分享有礼丨晒单抽100元E卡】强悍速度，高效散热，全功率模式，开启稳定存储新时代！【三星T7】移动固态硬盘，下单送包，晒单再返20元E卡~查看>, 三星（SAMSUNG）,三星 970 EVO Plus SSD固态硬盘 M.2接口(NVMe协议)笔记本m2固态硬盘 970EVO Plus 1TB,65710170646,25.00g,,,,960GB-1TB,M.2接口(NVMe协议),硬盘 × 1 ，说明书 × 1，包装彩盒×1,,MZ-V7S1T0B,,,,0 - 70 ℃ 运行温度,,,-40~85°C,98%,运行超快 十分流畅 高端大气 柔软顺滑 读写迅速,TLC,, 三星超畅行专卖店,,,,,,,,,,,,,,,,,
1056,489.00,猎嘉三星 PM981a PM9A1 PM981 PM991 M.2 NVMe PCIe固态硬盘SSD PM9A1 M.2 2280 PCIe4.0×4 512G,"【官方旗舰店品质】-M.2规格PCIe接口NVMe协议2230-2242-2280固态硬盘,装机提速是传统机械硬盘的读写的数倍，电竞游戏优选，工作提升效率优选！", 猎嘉三星,猎嘉三星 PM981a PM9A1 PM981 PM991 M.2 NVMe PCIe固态硬盘SSD PM9A1 M.2 2280 PCIe4.0×4 512G,10036863300537,9.00g,中国大陆,,4500MB/s及以上,480-512GB,M.2接口(NVMe协议),固态硬盘*1,PM9A1,MZVL2512HCJQ,5000MB/s,512M,6900MB/s,0-70℃,,长80mm；宽22mm；高4mm,-40-80℃,99%,传输快捷 简单方便 精致美观 做工一流 流畅度佳 精美漂亮 运行稳定,其他,, 猎嘉官方旗舰店,,,,,,,,,,,,,,,,,
1057,219.00,宏碁（Acer） SSD固态硬盘 M.2接口（NVMe协议）FA100系列 五年联保 FA100/nvme固态/3300Mb/s/五年保 (240-256)GB,, 宏碁（acer）,宏碁（acer）FA100,10042339736974,10.00g,中国大陆,PCIe 3.0,2000MB/s以下,240-256GB,M.2接口(NVMe协议),说明书x1 硬盘x1螺丝x1,FA100,,1300MB/s,无缓存,1950MB/s,0-70℃,150TBW,,-40℃-85℃,96%,质量上乘,,, 宏碁瑞畅专卖店,,,,,,,,,,,,,,,,,
1058,269.00,铭瑄（MAXSUN）512GB SSD固态硬盘SATA3.0接口 终结者系列 电脑升级高速读写版 三年质保,【店铺爆品】SATA御林卫系列！稳定兼容，三年质保！256G到手价109元！—查看>, 铭瑄（MAXSUN）,铭瑄MS512GBX6,100007233859,80.00g,中国大陆,,2000MB/s以下,480-512GB,SATA接口,SSDx1、说明书x1,终结者系列,MS512GBX6,470MB/s,无缓存,520MB/s,0°C to 70°C,200TBW,长101mm；宽70mm；高7mm,-40°C ~ 85°C,98%,读取快捷 做工一流 运行超快 运行稳定 质量上乘 反应灵敏 十分流畅 精致美观 简单大方 简单方便 效果惊艳,TLC,,,,,,,,,,,,,,,,,,,
